312087.0
312706.0
312726.0
312747.0
312768.0
312805.0
312825.0
312845.0
312866.0
312886.0
312906.0
312927.0
311948.0
311969.0
311989.0
312009.0
312087.0
312107.0
312127.0
312147.0
312167.0
312187.0
312208.0
312228.0
312249.0
312270.0
312290.0
312311.0
312405.0
312426.0
312446.0
312467.0
312488.0
312508.0
312529.0
312549.0
312569.0
312590.0
312609.0
312628.0
312723.0
312742.0
312762.0
312782.0
312802.0
312821.0
312841.0
312861.0
312882.0
312902.0
